AIRPORT_CODE,AIRPORT_NAME,CITY_NAME,COUNTRY_NAME,STATE_NAME,STATE_CODE,LATITUDE,LONGITUDE
TIR,Tirupati Airport,Tirupati - India,India,,,13.63277778,79.54138889
TIR,Tirupati Airport,Tirupati - India,India,,,13.6325,79.54361111
TIS,Thursday Island Airport,Thursday Island - Australia,Australia,,,-10.58666667,142.2875
TIS,Horn Island,Thursday Island - Australia,Australia,,,-10.58638889,142.29
TIU,Timaru Airport,Timaru - New Zealand,New Zealand,,,-44.30277778,171.225
TIU,Timaru Airport,Timaru - New Zealand,New Zealand,,,-44.29888889,171.2258333
TIV,Tivat Airport,Tivat - Yugoslavia,Yugoslavia,,,42.40361111,18.72555556
TIV,Tivat Airport,Tivat - FRY,FRY,,,42.40361111,18.72555556
TIV,Tivat Airport,Tivat - Serbia and Montenegro,Serbia and Montenegro,,,42.40444444,18.72111111
TIV,Tivat Airport,Tivat - Montenegro,Montenegro,,,42.40444444,18.72111111
TIV,Tivat Airport,Tivat - Montenegro,Montenegro,,,42.40472222,18.72333333
TIW,Tacoma Narrows,Tacoma - WA,United States,Washington,WA,47.26805556,-122.5769444
TIW,Tacoma Narrows,Tacoma - WA,United States,Washington,WA,47.26805556,-122.5780556
TIX,Space Center Executive,Titusville - FL,United States,Florida,FL,28.51222222,-80.79944444
TIX,Space Coast Regional,Titusville - FL,United States,Florida,FL,28.51472222,-80.79916667
TIY,Tidjikja Airport,Tidjikja - Mauritania,Mauritania,,,18.56666667,-11.41666667
TIY,Tidjikja Airport,Tidjikja - Mauritania,Mauritania,,,18.57,-11.42361111
TIY,Tidjikja Airport,Tidjikja - Mauritania,Mauritania,,,18.57027778,-11.42333333
TIY,Tidjikja Airport,Tidjikja - Mauritania,Mauritania,,,18.57,-11.42361111
TIY,Tidjikja Airport,Tidjikja - Mauritania,Mauritania,,,18.57027778,-11.42333333
TIZ,Tari Airport,Tari - Papua New Guinea,Papua New Guinea,,,-5.86055556,142.9405556
TIZ,Tari Airport,Tari - Papua New Guinea,Papua New Guinea,,,-5.84472222,142.9472222
TIZ,Tari Airport,Tari - Papua New Guinea,Papua New Guinea,,,-5.84722222,142.9475
TIZ,Tari Airport,Tari - Papua New Guinea,Papua New Guinea,,,-5.84472222,142.9472222
TIZ,Tari Airport,Tari - Papua New Guinea,Papua New Guinea,,,-5.84722222,142.9475
TJA,Cap Av Oriel Lea Plaza International,Tarija - Bolivia,Bolivia,,,-21.55555556,-64.70111111
TJA,Cap Av Oriel Lea Plaza International,Tarija - Bolivia,Bolivia,,,-21.55555556,-64.70111111
TJA,Tarija Airport,Tarija - Bolivia,Bolivia,,,-21.55555556,-64.70111111
TJA,Tarija Airport,Tarija - Bolivia,Bolivia,,,-21.55416667,-64.74583333
TJA,Cap Av Oriel Lea Plaza,Tarija - Bolivia,Bolivia,,,-21.55555556,-64.70111111
TJI,Trujillo Airport,Trujillo - Honduras,Honduras,,,15.92694444,-85.93833333
TJI,Trujillo Airport,Trujillo - Honduras,Honduras,,,15.92583333,-85.93944444
TJM,Roshchino,Tyumen - Russia,Russia,,,57.17972222,65.31944444
TJM,Roshchino,Tyumen - U.S.S.R.,U.S.S.R.,,,57.17972222,65.31944444
TK1,Akinci,Ankara - Turkey,Turkey,,,40.07888889,32.56555556
TK1,Murted,Ankara - Turkey,Turkey,,,40.07888889,32.56555556
TK1,Akinci,Ankara - Turkey,Turkey,,,40.07888889,32.56555556
TK1,Murted,Ankara - Turkey,Turkey,,,40.07888889,32.56555556
TKA,Talkeetna Airport,Talkeetna - AK,United States,Alaska,AK,62.32222222,-150.09
TKA,Talkeetna Airport,Talkeetna - AK,United States,Alaska,AK,62.32055556,-150.0936111
TKA,Talkeetna Airport,Talkeetna - AK,United States,Alaska,AK,62.32138889,-150.0927778
TKA,Talkeetna Airport,Talkeetna - AK,United States,Alaska,AK,62.32055556,-150.0936111
TKA,Talkeetna Airport,Talkeetna - AK,United States,Alaska,AK,62.32138889,-150.0927778
TKC,Tiko Airport,Tiko - Cameroon,Cameroon,,,4.09361111,9.36111111
TKC,Tiko Airport,Tiko - Cameroon,Cameroon,,,4.09333333,9.36166667
TKC,Tiko Airport,Tiko - Cameroon,Cameroon,,,4.09,9.36055556
TKD,Takoradi Airport,Takoradi - Ghana,Ghana,,,4.89166667,-1.775
TKD,Takoradi Airport,Takoradi - Ghana,Ghana,,,4.89611111,-1.77472222
TKE,Tenakee Airport,Tenakee - AK,United States,Alaska,AK,57.71666667,-135.2
TKF,Truckee Tahoe,Truckee - CA,United States,California,CA,39.32,-120.1394444
TKG,Branti,Telukbetung - Indonesia,Indonesia,,,-5.24027778,105.1777778
TKG,Branti,Bandar Lampung - Indonesia,Indonesia,,,-5.24277778,105.1788889
TKH,Takhli Airport,Takhli - Thailand,Thailand,,,15.27583333,100.2991667
TKH,Takhli Airport,Takhli - Thailand,Thailand,,,15.27722222,100.2958333
TKI,Tokeen Airport,Tokeen - AK,United States,Alaska,AK,55.9375,-133.325
TKJ,Tok Airport,Tok - AK,United States,Alaska,AK,63.3,-143
TKJ,Tok Junction,Tok - AK,United States,Alaska,AK,63.32944444,-142.9536111
TKK,Truk International,Truk - Palau District (TTPI),Palau District (TTPI),,,7.45972222,151.8388889
TKK,Truk International,Truk - Federated States of Micronesia,Federated States of Micronesia,,,7.45972222,151.8388889
TKK,Chuuk International,Chuuk - Federated States of Micronesia,Federated States of Micronesia,,,7.45972222,151.8388889
TKK,Chuuk International,Chuuk - Federated States of Micronesia,Federated States of Micronesia,,,7.46194444,151.8430556
TKL,Taku Seaplane Base,Taku Lodge - AK,United States,Alaska,AK,58.49,-133.9416667
TKM,Tikal Airport,Tikal - Guatemala,Guatemala,,,17.22638889,-89.605
TKQ,Kigoma Airport,Kigoma - Tanzania,Tanzania,,,-4.885,29.67
TKQ,Kigoma Airport,Kigoma - Tanzania,Tanzania,,,-4.885,29.6675
TKR,Thakurgaon Stol Port,Thakurgaon - Bangladesh,Bangladesh,,,26.01638889,88.40361111
TKR,Thakurgaon Stol Port,Thakurgaon - Bangladesh,Bangladesh,,,26.01638889,88.39666667
TKR,Thakurgaon Stol Port,Thakurgaon - Bangladesh,Bangladesh,,,26.01638889,88.40222222
TKR,Thakurgaon Stol Port,Thakurgaon - Bangladesh,Bangladesh,,,26.01638889,88.39666667
TKR,Thakurgaon Stol Port,Thakurgaon - Bangladesh,Bangladesh,,,26.01638889,88.40222222
TKS,Tokushima Airport,Tokushima - Japan,Japan,,,34.12972222,134.6016667
TKS,Tokushima Airport,Tokushima - Japan,Japan,,,34.13222222,134.6091667
TKT,Tak Airport,Tak - Thailand,Thailand,,,16.87833333,99.15222222
TKT,Tak Airport,Tak - Thailand,Thailand,,,16.89611111,99.25333333
TKU,Turku Airport,Turku - Finland,Finland,,,60.51472222,22.26555556
TKU,Turku Airport,Turku - Finland,Finland,,,60.51416667,22.26277778
TLA,Teller Airport,Teller - AK,United States,Alaska,AK,65.27166667,-166.355
TLA,Teller Airport,Teller - AK,United States,Alaska,AK,65.24027778,-166.3394444
TLC,Licenciado Adolfo Lopez Mateos International,Toluca - Mexico,Mexico,,,19.33694444,-99.56611111
TLC,Licenciado Adolfo Lopez Mateos International,Toluca - Mexico,Mexico,,,19.33722222,-99.56611111
TLC,Licenciado Adolfo Lopez Mateos International,Toluca - Mexico,Mexico,,,19.33694444,-99.56583333
TLC,Licenciado Adolfo Lopez Mateos International,Toluca - Mexico,Mexico,,,19.33694444,-99.56611111
TLC,Licenciado Adolfo Lopez Mateos International,Toluca - Mexico,Mexico,,,19.33694444,-99.56583333
TLE,Tulear Airport,Tulear - Madagascar,Madagascar,,,-23.38972222,43.72416667
TLE,Tulear Airport,Tulear - Madagascar,Madagascar,,,-23.38972222,43.72416667
TLF,Telida Airport,Telida - AK,United States,Alaska,AK,63.37444444,-153.275
TLF,Telida Airport,Telida - AK,United States,Alaska,AK,63.39388889,-153.2688889
TLF,Telida Airport,Telida - AK,United States,Alaska,AK,63.37888889,-153.2841667
TLF,Telida Airport,Telida - AK,United States,Alaska,AK,63.39388889,-153.2688889
TLF,Telida Airport,Telida - AK,United States,Alaska,AK,63.37888889,-153.2841667
TLH,Tallahassee Regional,Tallahassee - FL,United States,Florida,FL,30.39972222,-84.35194444
TLH,Tallahassee Regional,Tallahassee - FL,United States,Florida,FL,30.39666667,-84.35027778
TLH,Tallahassee Regional,Tallahassee - FL,United States,Florida,FL,30.39666667,-84.35083333
TLH,Tallahassee International,Tallahassee - FL,United States,Florida,FL,30.39666667,-84.35083333
TLH,Tallahassee Regional,Tallahassee - FL,United States,Florida,FL,30.39666667,-84.35027778
TLH,Tallahassee International,Tallahassee - FL,United States,Florida,FL,30.39666667,-84.35083333
TLJ,Tatalina AFS,Tatalina - AK,United States,Alaska,AK,62.895,-155.9741667
TLJ,Tatalina LRRS,Tatalina - AK,United States,Alaska,AK,62.89444444,-155.9763889
TLJ,Tatalina LRRS,Tatalina - AK,United States,Alaska,AK,62.89444444,-155.9766667
TLJ,Tatalina LRRS,Tatalina - AK,United States,Alaska,AK,62.895,-155.9780556
TLJ,Tatalina LRRS,Tatalina - AK,United States,Alaska,AK,62.89444444,-155.9763889
TLJ,Tatalina LRRS,Tatalina - AK,United States,Alaska,AK,62.895,-155.9780556
TLK,Tikchik Lodge Airport,Tikchik Lodge - AK,United States,Alaska,AK,59.95555556,-158.4805556
TLL,Ulemiste,Tallinn - U.S.S.R.,U.S.S.R.,,,59.41666667,24.81666667
TLL,Ulemiste,Tallinn - Estonia,Estonia,,,59.41666667,24.81666667
TLL,Lennart Meri Tallinn,Tallinn - Estonia,Estonia,,,59.41666667,24.81666667
TLL,Lennart Meri Tallinn,Tallinn - Estonia,Estonia,,,59.41333333,24.83277778
TLL,Lennart Meri Tallinn,Tallinn - Estonia,Estonia,,,59.41333333,24.8325
TLL,Lennart Meri Tallinn,Tallinn - Estonia,Estonia,,,59.41333333,24.83277778
TLL,Lennart Meri Tallinn,Tallinn - Estonia,Estonia,,,59.41333333,24.83638889
TLL,Lennart Meri Tallinn,Tallinn - Estonia,Estonia,,,59.41333333,24.83277778
TLL,Lennart Meri Tallinn,Tallinn - Estonia,Estonia,,,59.41333333,24.83666667
TLM,Zenata-Messali El Hadj,Tlemcen - Algeria,Algeria,,,35.01555556,-1.45833333
TLM,Zenata-Messali El Hadj,Tlemcen - Algeria,Algeria,,,35.01333333,-1.45722222
TLN,Le Palyvestre,Toulon/Hyeres - France,France,,,43.09722222,6.14611111
TLN,Hyeres Le Palyvestre,Toulon/Hyeres - France,France,,,43.09722222,6.14611111
TLN,Le Palyvestre,Toulon/Hyeres - France,France,,,43.09722222,6.14611111
TLN,Hyeres Le Palyvestre,Toulon/Hyeres - France,France,,,43.09722222,6.14611111
TLR,Mefford Field,Tulare - CA,United States,California,CA,36.15638889,-119.3261111
TLR,Mefford Field,Tulare - CA,United States,California,CA,36.15666667,-119.3266667
TLS,Blagnac,Toulouse - France,France,,,43.63,1.36361111
TLS,Blagnac,Toulouse - France,France,,,43.62888889,1.36388889
TLS,Toulouse Blagnac,Toulouse - France,France,,,43.62888889,1.36388889
TLS,Blagnac,Toulouse - France,France,,,43.62888889,1.36388889
TLS,Toulouse Blagnac,Toulouse - France,France,,,43.62888889,1.36388889
TLT,Tuluksak Airport,Tuluksak - AK,United States,Alaska,AK,61.09888889,-160.9647222
TLT,Tuluksak Airport,Tuluksak - AK,United States,Alaska,AK,61.09694444,-160.9694444
TLT,Tuluksak Airport,Tuluksak - AK,United States,Alaska,AK,61.09166667,-160.9430556
TLT,Tuluksak Airport,Tuluksak - AK,United States,Alaska,AK,61.08777778,-160.9233333
TLT,Tuluksak Airport,Tuluksak - AK,United States,Alaska,AK,61.09694444,-160.9694444
TLT,Tuluksak Airport,Tuluksak - AK,United States,Alaska,AK,61.08777778,-160.9233333
TLV,Ben Gurion,Tel Aviv - Israel,Israel,,,32.01222222,34.8825
TLV,Ben Gurion,Tel Aviv - Israel,Israel,,,32.01166667,34.88611111
TMA,Henry Tift Myers,Tifton - GA,United States,Georgia,GA,31.43333333,-83.48333333
TMA,Henry Tift Myers,Tifton - GA,United States,Georgia,GA,31.42888889,-83.48861111
TMA,Henry Tift Myers,Tifton - GA,United States,Georgia,GA,31.42944444,-83.48916667
TMA,Henry Tift Myers,Tifton - GA,United States,Georgia,GA,31.42888889,-83.48861111
TMA,Henry Tift Myers,Tifton - GA,United States,Georgia,GA,31.42944444,-83.48916667
TMB,Tamiami,Miami - FL,United States,Florida,FL,25.64583333,-80.43194444
TMB,Kendall-Tamiami Executive,Miami - FL,United States,Florida,FL,25.64777778,-80.43277778
TMB,Kendall-Tamiami Executive,Miami - FL,United States,Florida,FL,25.6475,-80.43333333
TMB,Miami Executive,Miami - FL,United States,Florida,FL,25.6475,-80.43333333
TMB,Kendall Tamiami Executive,Miami - FL,United States,Florida,FL,25.64777778,-80.43277778
TMB,Miami Executive,Miami - FL,United States,Florida,FL,25.6475,-80.43333333
TMD,Timbedra Airport,Timbedra - Mauritania,Mauritania,,,16.23666667,-8.15416667
TMI,Tumlingtar Airport,Tumlingtar - Nepal,Nepal,,,27.31388889,87.2
TMI,Tumlingtar Airport,Tumlingtar - Nepal,Nepal,,,27.31861111,87.1925
TMI,Tumlingtar Airport,Tumlingtar - Nepal,Nepal,,,27.315,87.19444444
TMI,Tumlingtar Airport,Tumlingtar - Nepal,Nepal,,,27.31861111,87.1925
TMI,Tumlingtar Airport,Tumlingtar - Nepal,Nepal,,,27.315,87.19444444
TML,Tamale Airport,Tamale - Ghana,Ghana,,,9.55722222,-0.86305556
TML,Tamale Airport,Tamale - Ghana,Ghana,,,9.56,-0.86027778
TML,Tamale Airport,Tamale - Ghana,Ghana,,,9.55416667,-0.86638889
TML,Tamale Airport,Tamale - Ghana,Ghana,,,9.55722222,-0.86305556
TML,Tamale Airport,Tamale - Ghana,Ghana,,,9.55416667,-0.86638889
TMM,Tamatave Airport,Tamatave - Madagascar,Madagascar,,,-18.11,49.39222222
TMM,Toamasina,Tamatave - Madagascar,Madagascar,,,-18.11,49.39222222
TMM,Toamasina,Tamatave - Madagascar,Madagascar,,,-18.11583333,49.39333333
TMM,Toamasina,Tamatave - Madagascar,Madagascar,,,-18.10944444,49.3925
TMM,Toamasina,Tamatave - Madagascar,Madagascar,,,-18.11583333,49.39333333
TMM,Toamasina,Tamatave - Madagascar,Madagascar,,,-18.10944444,49.3925
TMP,Tampere-Pirkkala,Tampere - Finland,Finland,,,61.41416667,23.60444444
TMR,Tamanrasset Airport,Tamanrasset - Algeria,Algeria,,,22.81472222,5.45916667
TMR,Tamenghest,Tamanrasset - Algeria,Algeria,,,22.81472222,5.45916667
TMR,Aguemar,Tamanrasset - Algeria,Algeria,,,22.81472222,5.45916667
TMS,Salazar,Sao Tome Island - Sao Tome and Principe,Sao Tome and Principe,,,0.37833333,6.725
TMT,Trombetas Airport,Trombetas - Brazil,Brazil,,,-1.48972222,-56.39666667
TMT,Trombetas Airport,Trombetas - Brazil,Brazil,,,-1.49027778,-56.39638889
TMT,Trombetas Airport,Trombetas - Brazil,Brazil,,,-1.48944444,-56.39694444
TMU,Tambor Airport,Tambor - Costa Rica,Costa Rica,,,9.73972222,-85.01611111
TMW,Tamworth Airport,Tamworth - Australia,Australia,,,-31.08194444,150.8455556
TMW,Tamworth Airport,Tamworth - Australia,Australia,,,-31.08388889,150.8466667
TN1,Lebanon Municipal,Lebanon - TN,United States,Tennessee,TN,36.19055556,-86.31583333
TN1,Lebanon Municipal,Lebanon - TN,United States,Tennessee,TN,36.19027778,-86.31555556
TN2,Upper Cumberland Regional,Sparta - TN,United States,Tennessee,TN,36.05583333,-85.53083333
TN2,Upper Cumberland Regional,Sparta - TN,United States,Tennessee,TN,36.05694444,-85.53
TN2,Upper Cumberland Regional,Sparta - TN,United States,Tennessee,TN,36.05583333,-85.53083333
TN2,Upper Cumberland Regional,Sparta - TN,United States,Tennessee,TN,36.05694444,-85.53
TN3,Ellington,Lewisburg - TN,United States,Tennessee,TN,35.50694444,-86.80361111
TN3,Ellington,Lewisburg - TN,United States,Tennessee,TN,35.50694444,-86.80388889
TN4,Abernathy Field,Pulaski - TN,United States,Tennessee,TN,35.15361111,-87.05666667
TN4,Abernathy Field,Pulaski - TN,United States,Tennessee,TN,35.15416667,-87.05694444
TN5,Lafayette Municipal,Lafayette - TN,United States,Tennessee,TN,36.52,-86.05805556
TN5,Franklin Wilkins,Lexington - TN,United States,Tennessee,TN,35.65138889,-88.37888889
TN6,Dyersburg Regional,Dyersburg - TN,United States,Tennessee,TN,35.99861111,-89.40611111
TN6,Dyersburg Regional,Dyersburg - TN,United States,Tennessee,TN,35.99805556,-89.40666667
TN7,Winchester Municipal,Winchester - TN,United States,Tennessee,TN,35.1775,-86.09944444
TN7,Winchester Municipal,Winchester - TN,United States,Tennessee,TN,35.1775,-86.06611111
TN8,John C Tune,Nashville - TN,United States,Tennessee,TN,36.1825,-86.88666667
TN8,John C Tune,Nashville - TN,United States,Tennessee,TN,36.18305556,-86.88638889
TN8,John C Tune,Nashville - TN,United States,Tennessee,TN,36.1825,-86.88666667
TN8,John C Tune,Nashville - TN,United States,Tennessee,TN,36.18305556,-86.88638889
TN9,Gatlinburg-Pigeon Forge,Sevierville - TN,United States,Tennessee,TN,35.85777778,-83.52861111
TNA,Yaoqiang,Jinan - China,China,,,36.85722222,117.2161111
TNC,Tin City AFS,Tin City - AK,United States,Alaska,AK,65.56388889,-167.9188889
TNC,Tin City LRRS,Tin City - AK,United States,Alaska,AK,65.56416667,-167.9225
TNE,Tanegashima Airport,Tanegashima - Japan,Japan,,,30.54305556,130.9525
TNE,Tanegashima Airport,Tanegashima - Japan,Japan,,,30.60527778,130.9916667
TNE,Tanegashima Airport,Tanegashima - Japan,Japan,,,30.605,130.9913889
TNE,Tanegashima Airport,Tanegashima - Japan,Japan,,,30.60527778,130.9916667
TNE,Tanegashima Airport,Tanegashima - Japan,Japan,,,30.605,130.9913889
TNE,Tanegashima Airport,Tanegashima - Japan,Japan,,,30.605,130.9916667
TNG,Tanger Ibn Batouta International,Tangier - Morocco,Morocco,,,35.72833333,-5.9175
TNG,Tanger Ibn Batouta International,Tangier - Morocco,Morocco,,,35.73166667,-5.92111111
TNJ,Kidjang,Tandjungpinang - Indonesia,Indonesia,,,0.91916667,104.5361111
TNK,Tununak Airport,Tununak - AK,United States,Alaska,AK,60.57083333,-165.2666667
TNK,Tununak Airport,Tununak - AK,United States,Alaska,AK,60.57555556,-165.2716667
TNK,Tununak Airport,Tununak - AK,United States,Alaska,AK,60.56944444,-165.2463889
TNK,Tununak Airport,Tununak - AK,United States,Alaska,AK,60.57555556,-165.2716667
TNK,Tununak Airport,Tununak - AK,United States,Alaska,AK,60.56944444,-165.2463889
TNN,Tainan Airport,Tainan - Taiwan,Taiwan,,,22.95194444,120.2
TNN,Tainan Airport,Tainan - Taiwan,Taiwan,,,22.95027778,120.2058333
TNO,Tamarindo de Santa Cruz,Tamarindo - Costa Rica,Costa Rica,,,10.31555556,-85.81222222
TNO,Tamarindo de Santa Cruz,Tamarindo - Costa Rica,Costa Rica,,,10.31583333,-85.81222222
TNO,Tamarindo de Santa Cruz,Tamarindo - Costa Rica,Costa Rica,,,10.31555556,-85.81222222
TNO,Tamarindo de Santa Cruz,Tamarindo - Costa Rica,Costa Rica,,,10.31583333,-85.81222222
TNP,Twentynine Palms Airport,Twentynine Palms - CA,United States,California,CA,34.13222222,-115.9458333
TNP,Twentynine Palms Airport,Twentynine Palms - CA,United States,California,CA,34.13166667,-115.9458333
TNR,Ivato,Antananarivo - Madagascar,Madagascar,,,-18.79638889,47.48611111
TNR,Ivato,Antananarivo - Madagascar,Madagascar,,,-18.79611111,47.47888889
TNR,Ivato,Antananarivo - Madagascar,Madagascar,,,-18.79638889,47.47611111
TNR,Ivato,Antananarivo - Madagascar,Madagascar,,,-18.79694444,47.47888889
TNR,Ivato,Antananarivo - Madagascar,Madagascar,,,-18.79638889,47.47611111
TNR,Ivato,Antananarivo - Madagascar,Madagascar,,,-18.79694444,47.47888889
TNT,Dade-Collier,Miami - FL,United States,Florida,FL,25.86277778,-80.89722222
TNT,Dade-Collier Training and Transition,Miami - FL,United States,Florida,FL,25.86194444,-80.89694444
TNU,Newton Municipal,Newton - IA,United States,Iowa,IA,41.67444444,-93.02166667
TNU,Newton Municipal Earl Johnson Field,Newton - IA,United States,Iowa,IA,41.67444444,-93.02166667
TNU,Newton Municipal,Newton - IA,United States,Iowa,IA,41.67444444,-93.02166667
TNU,Newton Municipal Earl Johnson Field,Newton - IA,United States,Iowa,IA,41.67444444,-93.02166667
TNX,Stung Treng Airport,Stung Treng - Cambodia,Cambodia,,,13.53,106.0138889
TNX,Stung Treng Airport,Stung Treng - Cambodia,Cambodia,,,13.53111111,106.0141667
TNX,Stung Treng Airport,Stung Treng - Cambodia,Cambodia,,,13.53166667,106.0144444
TNX,Stung Treng Airport,Stung Treng - Cambodia,Cambodia,,,13.53111111,106.0141667
TNX,Stung Treng Airport,Stung Treng - Cambodia,Cambodia,,,13.53166667,106.0144444
TOA,Torrance Municipal - Zamperini Field,Torrance - CA,United States,California,CA,33.80333333,-118.3386111
TOA,Zamperini Field,Torrance - CA,United States,California,CA,33.80333333,-118.3397222
TOB,Gamal Abd El Nasser,Tobruk - Libya,Libya,,,31.85416667,23.91722222
TOB,Gamal Abd El Nasser,Tobruk - Libya,Libya,,,31.86138889,23.90694444
TOB,Gamal Abd El Nasser,Tobruk - Libya,Libya,,,31.86194444,23.89916667
TOB,Tobruk Airport,Tobruk - Libya,Libya,,,31.86194444,23.89916667
TOB,Gamal Abd El Nasser,Tobruk - Libya,Libya,,,31.86138889,23.90694444
TOB,Tobruk Airport,Tobruk - Libya,Libya,,,31.86194444,23.89916667
TOD,Pulau Tioman Airport,Pulau Tioman - Malaysia,Malaysia,,,2.81805556,104.16
TOE,Tozeur Airport,Tozeur - Tunisia,Tunisia,,,33.93083333,8.10416667
TOE,Nefta,Tozeur - Tunisia,Tunisia,,,33.93972222,8.10111111
TOG,Togiak Airport,Togiak - AK,United States,Alaska,AK,59.05666667,-160.3822222
TOG,Togiak Airport,Togiak - AK,United States,Alaska,AK,59.05361111,-160.3969444
TOG,Togiak Airport,Togiak - AK,United States,Alaska,AK,59.05361111,-160.3966667
TOG,Togiak Airport,Togiak - AK,United States,Alaska,AK,59.05361111,-160.3969444
TOG,Togiak Airport,Togiak - AK,United States,Alaska,AK,59.05361111,-160.3966667
TOI,Troy Municipal,Troy - AL,United States,Alabama,AL,31.86027778,-86.01222222
TOI,N Kenneth Campbell Field at Troy Municipal,Troy - AL,United States,Alabama,AL,31.86027778,-86.01222222
TOI,Troy Municipal Airport at N Kenneth Campbell,Troy - AL,United States,Alabama,AL,31.86,-86.01388889
TOI,Troy Municipal,Troy - AL,United States,Alabama,AL,31.86055556,-86.01222222
TOI,Troy Municipal at N Kenneth Campbell Field,Troy - AL,United States,Alabama,AL,31.86,-86.01388889
TOJ,Torrejon AFB,Madrid - Spain,Spain,,,40.48888889,-3.45611111
TOL,Toledo Express,Toledo - OH,United States,Ohio,OH,41.59083333,-83.80083333
TOL,Toledo Express,Toledo - OH,United States,Ohio,OH,41.58694444,-83.80777778
TOM,Tombouctou Airport,Tombouctou - Mali,Mali,,,16.73222222,-3.00527778
TOM,Tombouctou Airport,Tombouctou - Mali,Mali,,,16.73055556,-3.0075
TOM,Tombouctou Airport,Tombouctou - Mali,Mali,,,16.73027778,-3.00805556
TOM,Tombouctou Airport,Tombouctou - Mali,Mali,,,16.73055556,-3.0075
TOP,Philip Billard Municipal,Topeka - KS,United States,Kansas,KS,39.06972222,-95.6225
TOP,Philip Billard Municipal,Topeka - KS,United States,Kansas,KS,39.06861111,-95.6225
TOQ,Barriles,Tocopilla - Chile,Chile,,,-22.13611111,-70.06138889
TOQ,Barriles,Tocopilla - Chile,Chile,,,-22.14083333,-70.06222222
TOQ,Barriles,Tocopilla - Chile,Chile,,,-22.14083333,-70.0625
TOR,Torrington Municipal,Torrington - WY,United States,Wyoming,WY,42.06444444,-104.1527778
TOS,Langnes,Tromso - Norway,Norway,,,69.68138889,18.92166667
TOS,Langnes,Tromso - Norway,Norway,,,69.68333333,18.91888889
TOS,Langnes,Tromso - Norway,Norway,,,69.68138889,18.91777778
TOS,Langnes,Tromso - Norway,Norway,,,69.68333333,18.91888889
TOS,Langnes,Tromso - Norway,Norway,,,69.68138889,18.91777778
TOS,Langnes,Tromso - Norway,Norway,,,69.68305556,18.91888889
TOU,Touho Airport,Touho - New Caledonia,New Caledonia,,,-20.79388889,165.255
TOU,Touho Airport,Touho - New Caledonia,New Caledonia,,,-20.79,165.2594444
TOV,Tortola West End Seaplane Base,Tortola - British Virgin Islands,British Virgin Islands,,,18.45,-64.58333333
TOY,Toyama Airport,Toyama - Japan,Japan,,,36.64416667,137.1888889
TOY,Toyama Airport,Toyama - Japan,Japan,,,36.64833333,137.1875
TPA,Tampa International,Tampa - FL,United States,Florida,FL,27.97305556,-82.53527778
TPA,Tampa International,Tampa - FL,United States,Florida,FL,27.97555556,-82.53333333
TPB,Allen Air Park,Topeka - KS,United States,Kansas,KS,39.025,-95.75805556
TPE,Chiang Kai Shek International,Taipei - Taiwan,Taiwan,,,25.08027778,121.2322222
TPE,Taiwan Taoyuan International,Taipei - Taiwan,Taiwan,,,25.08027778,121.2322222
TPE,Taiwan Taoyuan International,Taipei - Taiwan,Taiwan,,,25.0775,121.2333333
TPE,Taiwan Taoyuan International,Taipei - Taiwan,Taiwan,,,25.08027778,121.2322222
TPE,Taiwan Taoyuan International,Taipei - Taiwan,Taiwan,,,25.0775,121.2333333
TPF,Peter O'Knight,Tampa - FL,United States,Florida,FL,27.91805556,-82.44805556
TPF,Peter O'Knight,Tampa - FL,United States,Florida,FL,27.91555556,-82.44916667
TPF,Peter O'Knight,Tampa - FL,United States,Florida,FL,27.91555556,-82.44944444
TPF,Peter O'Knight,Tampa - FL,United States,Florida,FL,27.91555556,-82.44916667
TPF,Peter O'Knight,Tampa - FL,United States,Florida,FL,27.91555556,-82.44944444
TPH,Tonopah Airport,Tonopah - NV,United States,Nevada,NV,38.06027778,-117.0869444
TPI,Tapini Airport,Tapini - Papua New Guinea,Papua New Guinea,,,-8.35805556,146.9872222
TPI,Tapini Airport,Tapini - Papua New Guinea,Papua New Guinea,,,-8.35805556,146.9938889
TPI,Tapini Airport,Tapini - Papua New Guinea,Papua New Guinea,,,-8.35666667,146.9897222
TPI,Tapini Airport,Tapini - Papua New Guinea,Papua New Guinea,,,-8.35805556,146.9938889
TPI,Tapini Airport,Tapini - Papua New Guinea,Papua New Guinea,,,-8.35666667,146.9897222
TPL,Draughon-Miller Central Texas Regional,Temple - TX,United States,Texas,TX,31.15027778,-97.40916667
TPL,Draughon-Miller Central Texas Regional,Temple - TX,United States,Texas,TX,31.15194444,-97.41611111
TPL,Draughon-Miller Central Texas Regional,Temple - TX,United States,Texas,TX,31.15194444,-97.40777778
TPP,Tarapoto Airport,Tarapoto - Peru,Peru,,,-6.51111111,-76.39861111
TPQ,Tepic Airport,Tepic - Mexico,Mexico,,,21.42194444,-104.8436111
TPQ,Tepic Airport,Tepic - Mexico,Mexico,,,21.41944444,-104.8425
TPR,Tom Price Airport,Tom Price - Australia,Australia,,,-22.65,117.6666667
TPS,Trapani/Birgi,Trapani/Marsala - Italy,Italy,,,37.91166667,12.48638889
TPS,Trapani/Birgi,Trapani/Marsala - Italy,Italy,,,37.91138889,12.48805556
TPS,Trapani/Birgi,Trapani/Marsala - Italy,Italy,,,37.9125,12.48833333
TRB,Turbo Airport,Turbo - Colombia,Colombia,,,8.07833333,-76.74805556
