tail_number,date,airport,location,duration,distance_mi,Latitude,Longitude,Owner
N774AK,2020-12-20 03:46AM AKST,Nome City Field,Nome,1:48,539.0895028529271,64.46667,-165.28333,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-20 05:06AM AKST,Stebbins Airport,Stebbins,0:27,112.63709438587526,63.5159988403,-162.277999878,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-20 05:48PM AKST,Nome City Field,Nome,0:29,118.40414148299395,64.56667,-165.51667,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-20 07:20PM AKST,Teller Airport,Teller,0:09,36.4028315672655,65.2404022217,-166.339004517,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-21 12:09AM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:47,580.9940837521857,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-21 06:57PM AKST,Nome Airport,Nome,2:23,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-22 07:38PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:56,539.0895028529271,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-23 11:00PM AKST,Nome City Field,Nome,1:35,539.0895028529271,64.46667,-165.3,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-24 12:37AM AKST,St Michael Airport,St Michael,0:29,117.34342659871064,63.49010086,-162.1100006,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-24 03:30PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:28,420.9705930535457,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-24 06:44PM AKST,Gambell Airport,Gambell,2:29,715.6673313649303,63.76679992675781,-171.73300170898438,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-25 02:32PM AKST,Nome Airport,Nome,0:46,197.02178190752417,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-25 04:48PM AKST,Savoonga Airport,Savoonga,0:38,163.2311466649494,63.6864013671875,-170.4929962158203,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-28 09:02AM AKST,Nome Airport,Nome,0:45,163.2311466649494,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-28 10:26AM AKST,Stebbins Airport,Stebbins,0:38,123.64326569146843,63.5159988403,-162.277999878,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-28 03:42PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:50,426.4658293985331,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-28 04:36PM AKST,Wolf Lake Airport,Palmer,0:21,,61.64099884033203,-149.28900146484375,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-29 01:34AM AKST,Nome Airport,Nome,1:57,543.0744994421343,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-29 02:18AM AKST,Koyuk Alfred Adams Airport,Koyuk,0:31,130.4464667286872,64.9394989014,-161.154006958,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-31 12:00AM AKST,Nome Airport,Nome,0:29,130.4464667286872,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-31 04:04AM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:42,539.0895028529271,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-31 01:00PM AKST,Nome Airport,Nome,2:02,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2020-12-31 06:15PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:55,539.0895028529271,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-02 03:53PM AKST,Nome Airport,Nome,2:06,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-02 06:32PM AKST,,"Warren ""Bud"" Woods Palmer Muni (PAQ / PAAQ)",1:50,,,,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-02 10:05PM AKST,Ted Stevens Anchorage International Airport,Anchorage,0:17,,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-03 04:25PM AKST,Nome Airport,Nome,1:58,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-03 06:09PM AKST,Savoonga Airport,Savoonga,0:37,163.2311466649494,63.6864013671875,-170.4929962158203,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-10 08:27PM AKST,Nome City Field,Nome,0:41,163.2311466649494,64.5,-165.53333,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-10 10:08PM AKST,Shaktoolik Airport,Shaktoolik,0:36,129.26455873831623,64.37110138,-161.223999,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-12 01:16PM AKST,Nome Airport,Nome,0:31,126.66327374083744,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-12 02:09PM AKST,Savoonga Airport,Savoonga,0:36,163.2311466649494,63.6864013671875,-170.4929962158203,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-12 06:18PM AKST,Nome City Field,Nome,0:43,163.2311466649494,64.5,-165.53333,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-12 10:51PM AKST,Ted Stevens Anchorage International Airport,Anchorage,2:01,541.3317460958815,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-13 01:52AM AKST,Elim Airport,Elim,1:39,454.1340746155239,64.61470032,-162.2720032,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-13 05:11AM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:41,454.1340746155239,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-15 07:22PM AKST,Nome Airport,Nome,1:47,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-15 08:45PM AKST,Shishmaref Airport,Shishmaref,0:30,121.79921745327566,66.2,-166.13333,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-16 05:12AM AKST,Nome Airport,Nome,0:28,118.61422150993685,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-16 06:54AM AKST,Shishmaref Airport,Shishmaref,0:32,121.79921745327566,66.249604,-166.089112,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-17 12:14PM AKST,Nome Airport,Nome,0:21,121.79921745327566,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-17 01:23PM AKST,Shaktoolik Airport,Shaktoolik,0:30,126.66327374083744,64.37110138,-161.223999,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-17 06:52PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:34,418.59442014219667,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-18 07:55AM AKST,Nome Airport,Nome,1:48,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-18 10:11AM AKST,Shaktoolik Airport,Shaktoolik,0:34,126.66327374083744,64.37110138,-161.223999,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-18 03:20PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:45,418.59442014219667,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-21 09:56PM AKST,Nome Airport,Nome,1:51,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-21 11:27PM AKST,Gambell Airport,Gambell,0:53,197.02178190752417,63.76679992675781,-171.73300170898438,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-25 03:18AM AKST,Nome Airport,Nome,0:45,197.02178190752417,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-25 06:19PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:42,539.0895028529271,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-25 08:15PM AKST,Unalakleet Airport,Unalakleet,1:31,392.6981569637314,63.88840103,-160.798996,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-27 01:40AM AKST,Nome Airport,Nome,0:34,146.71571921217082,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-27 03:08AM AKST,Unalakleet Airport,Unalakleet,0:32,146.71571921217082,63.88840103,-160.798996,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-27 08:53PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:22,392.6981569637314,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-29 02:29PM AKST,Nome Airport,Nome,1:56,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-29 03:23PM AKST,Unalakleet Airport,Unalakleet,0:33,146.71571921217082,63.88840103,-160.798996,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-31 04:55PM AKST,Nome Airport,Nome,0:38,146.71571921217082,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-31 07:19PM AKST,St Michael Airport,St Michael,0:27,123.64326569146843,63.49010086,-162.1100006,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-01-31 11:28PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:12,420.9705930535457,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-07 05:37PM AKST,Nome Airport,Nome,0:25,94.78340782276815,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-07 10:15PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:43,539.0895028529271,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-10 03:59PM AKST,Nome Airport,Nome,2:18,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-10 09:10PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:42,539.0895028529271,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-11 12:06AM AKST,Nome Airport,Nome,1:57,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-12 07:17PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:46,539.0895028529271,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-14 11:41AM AKST,Nome Airport,Nome,1:44,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-14 01:35PM AKST,Unalakleet Airport,Unalakleet,0:34,146.71571921217082,63.88840103,-160.798996,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-14 06:25PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:20,392.6981569637314,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-14 10:06PM AKST,Nome Airport,Nome,1:48,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-15 01:18PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:47,539.0895028529271,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-17 06:05PM AKST,Nome City Field,Nome,1:57,539.0895028529271,64.51309967041016,-165.39599609375,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-22 09:13AM AKST,Nome Airport,Nome,0:24,93.3216782544887,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-22 02:36PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:42,539.0895028529271,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-22 05:57PM AKST,Nome Airport,Nome,2:08,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-22 07:15PM AKST,Koyuk Alfred Adams Airport,Koyuk,0:29,130.4464667286872,64.9394989014,-161.154006958,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-24 03:14AM AKST,Nome Airport,Nome,0:37,130.4464667286872,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-24 04:42AM AKST,Shishmaref Airport,Shishmaref,0:28,121.79921745327566,66.249604,-166.089112,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-24 07:47PM AKST,Ted Stevens Anchorage International Airport,Anchorage,2:03,603.7700448051305,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-26 03:09PM AKST,Nome Airport,Nome,1:59,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-02-26 08:14PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:51,539.0895028529271,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-03-01 10:16AM AKST,Nome Airport,Nome,2:16,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-03-01 04:09PM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:50,539.0895028529271,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-03-06 08:51PM AKST,Nome Airport,Nome,1:52,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-03-07 01:33AM AKST,Ted Stevens Anchorage International Airport,Anchorage,1:38,539.0895028529271,61.174400329589844,-149.99600219726562,"BERING AIR INCNOME, AK, US(Corporation)"
N774AK,2021-03-10 01:00PM AKST,Nome Airport,Nome,2:09,539.0895028529271,64.51219940185547,-165.44500732421875,"BERING AIR INCNOME, AK, US(Corporation)"
N772SB,2021-02-10 03:23PM EST,Emanuel County Airport,Swainsboro,0,0.0,32.609100341796875,-82.36990356445312,"LOCK HAVEN AIRCRAFT SALESLOCK HAVEN, PA, US(Corporation)"
N771PA,2020-11-29 10:21PM CST,Charles B. Wheeler Downtown Airport,Kansas City,0,0.0,39.12319946289063,-94.5927963256836,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-11-30 03:51PM CST,Liberal Mid-America Regional Airport,Liberal,1:33,328.41626433464785,37.04420089999999,-100.9599991,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-11-30 08:14PM CST,Garden City Regional Airport,Garden City,2:59,62.281217026248115,37.9275016785,-100.72399902299999,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-11-30 10:28PM CST,Mc Cook Ben Nelson Regional Airport,Mc Cook,0:46,157.35754930403445,40.20629883,-100.5920029,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-11-30 10:58PM CST,Shalz Field,Colby,0:19,58.931349582269526,39.42750168,-101.04699709999998,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-01 12:33AM CST,Dodge City Regional Airport,Dodge City,0:35,128.84704665868296,37.76340103149414,-99.9655990600586,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-01 11:30AM CST,Colonel James Jabara Airport,Wichita,0:41,150.27982325178846,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-01 12:44PM CST,Shalz Field,Colby,1:03,237.30462896883216,39.42750168,-101.04699709999998,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-02 06:29AM CST,Mc Cook Ben Nelson Regional Airport,Mc Cook,0:18,58.931349582269526,40.20629883,-100.5920029,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-02 08:33AM MST,Sidney Municipal-Lloyd W Carr Field,Sidney,0:41,140.09454453928387,41.10129929,-102.9850006,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-02 06:11PM CST,Lincoln Airport,Lincoln,1:32,325.98510924960186,40.85100173950195,-96.75920104980469,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-02 11:56PM CST,Liberal Mid-America Regional Airport,Liberal,1:36,346.5502173028035,37.04420089999999,-100.9599991,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-03 01:50AM CST,Scott City Municipal Airport,Scott City,0:33,98.71538464653284,38.47430038452149,-100.88500213623048,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-03 05:26AM CST,Johnson County Executive Airport,Olathe,1:37,333.4022392061111,38.84759903,-94.73760223,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-03 01:20PM CST,Liberal Mid-America Regional Airport,Liberal,1:30,361.7952921093319,37.04420089999999,-100.9599991,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-04 01:09PM CST,Wichita Eisenhower National Airport,Wichita,0:57,198.6086117734637,37.649899,-97.433098,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-04 08:49PM CST,Colonel James Jabara Airport,Wichita,0:06,13.429963764228447,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-04 10:00PM CST,Hoxie-Sheridan County Airport,Hoxie,0:53,206.910003947554,39.364898681599996,-100.43900299100001,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-04 10:52PM CST,Garden City Regional Airport,Garden City,0:27,100.33948463348915,37.9275016785,-100.72399902299999,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-05 12:01AM CST,Stanton County Municipal Airport,Johnson,0:18,60.14090864685277,37.583039,-101.733002,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-05 02:58AM CST,Charles B. Wheeler Downtown Airport,Kansas City,1:38,401.97268590857806,39.12319946289063,-94.5927963256836,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-05 06:13PM CST,Colonel James Jabara Airport,Wichita,0:48,171.26225673844127,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-05 08:16PM CST,Oberlin Municipal Airport,Oberlin,1:04,229.7387146416156,39.833900451660156,-100.53900146484376,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-05 09:55PM CST,Kearney Regional Airport,Kearney,0:33,101.74615466750576,40.72700119,-99.00679779,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-06 12:02AM CST,Colonel James Jabara Airport,Wichita,0:52,226.74739897796962,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-06 01:29AM CST,Pratt Regional Airport,Pratt,0:24,83.6427688223229,37.70159912,-98.74690247,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-06 03:52AM CST,Topeka Regional Airport - Forbes Field,Topeka,0:50,188.37447430863185,38.9509010315,-95.6635971069,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-06 06:52PM CST,Colonel James Jabara Airport,Wichita,0:33,118.50908564368281,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-06 08:59PM CST,Belleville Municipal Airport,Belleville,0:41,144.75639714293655,39.81790161132813,-97.65959930419922,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-07 09:26AM CST,Wahoo Municipal Airport,Wahoo,0:44,113.10635107134381,41.241298675500005,-96.59400177,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-07 10:28AM CST,Salina Municipal Airport,Salina,0:43,178.127927779307,38.79100036621094,-97.6521987915039,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-07 11:52AM CST,Colonel James Jabara Airport,Wichita,0:18,75.68789233622374,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-07 01:26PM CST,Moritz Memorial Airport,Beloit,0:37,128.63688279976688,39.47119903564453,-98.12879943847656,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-07 05:17PM CST,Colonel James Jabara Airport,Wichita,0:32,128.63688279976688,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-07 07:33PM CST,Garden City Regional Airport,Garden City,0:51,191.9870304898136,37.9275016785,-100.72399902299999,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-07 09:18PM MST,City of Colorado Springs Municipal Airport,Colorado Springs,0:58,224.279484007031,38.805801,-104.700996,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-08 05:51AM CST,Colonel James Jabara Airport,Wichita,1:39,413.0604105632843,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-08 06:32AM CST,Topeka Regional Airport - Forbes Field,Topeka,0:35,118.50908564368281,38.9509010315,-95.6635971069,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-08 07:52AM CST,Colonel James Jabara Airport,Wichita,0:33,118.50908564368281,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-09 04:53PM CST,Wichita Eisenhower National Airport,Wichita,0:11,13.429963764228447,37.649899,-97.433098,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-09 06:17PM CST,Colonel James Jabara Airport,Wichita,0:07,13.429963764228447,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-09 08:38PM CST,Elkhart Morton County Airport,Elkhart,1:11,261.50409517017124,37.000702,-101.879997,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-09 10:49PM MST,Centennial Airport,Denver,1:06,239.67619713379074,39.57009888,-104.848999,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-10 02:13AM CST,Colonel James Jabara Airport,Wichita,1:47,431.11814985114233,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-10 03:58AM CST,Dodge City Regional Airport,Dodge City,0:41,150.27982325178846,37.76340103149414,-99.9655990600586,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-10 06:12AM CST,Johnson County Executive Airport,Olathe,1:07,293.76582302755463,38.84759903,-94.73760223,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-10 06:11PM CST,Colonel James Jabara Airport,Wichita,0:45,154.8427874955572,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-10 08:23PM CST,Tri-City Airport,Parsons,0:26,98.48173666748123,37.32989883,-95.5062027,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-10 10:41PM CST,Hays Regional Airport,Hays,1:05,230.29362282886632,38.84220123,-99.27320099,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-10 11:27PM CST,Mc Cook Ben Nelson Regional Airport,Mc Cook,0:31,117.5580951635308,40.20629883,-100.5920029,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-11 01:39AM CST,Colonel James Jabara Airport,Wichita,1:15,248.37692988900082,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-11 04:17AM CST,Liberal Mid-America Regional Airport,Liberal,1:05,211.3439801228476,37.04420089999999,-100.9599991,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-11 07:26AM CST,Charles B. Wheeler Downtown Airport,Kansas City,1:22,375.4433672621112,39.12319946289063,-94.5927963256836,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-11 11:35AM CST,Colonel James Jabara Airport,Wichita,1:00,171.26225673844127,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-11 01:08PM CST,Mc Cook Ben Nelson Regional Airport,Mc Cook,1:06,248.37692988900082,40.20629883,-100.5920029,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-11 03:26PM CST,Liberal Mid-America Regional Airport,Liberal,1:10,219.0197415306876,37.04420089999999,-100.9599991,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-12 10:17AM CST,Colonel James Jabara Airport,Wichita,0:53,211.3439801228476,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-12 07:52PM CST,Garden City Regional Airport,Garden City,0:59,191.9870304898136,37.9275016785,-100.72399902299999,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-12 10:08PM CST,Mc Cook Ben Nelson Regional Airport,Mc Cook,0:42,157.35754930403445,40.20629883,-100.5920029,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-13 02:43AM CST,Liberal Mid-America Regional Airport,Liberal,1:16,219.0197415306876,37.04420089999999,-100.9599991,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-13 06:17AM CST,Wiley Post Airport,Oklahoma City,1:01,212.19981573749092,35.53419876,-97.64710236,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-13 09:04AM CST,Colonel James Jabara Airport,Wichita,0:44,154.44756111203958,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-13 11:13AM CST,Mc Cook Ben Nelson Regional Airport,Mc Cook,1:08,248.37692988900082,40.20629883,-100.5920029,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-13 02:57PM CST,Liberal Mid-America Regional Airport,Liberal,0:53,219.0197415306876,37.04420089999999,-100.9599991,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-14 08:06AM CST,Dallas Love Field,Dallas,1:46,371.50792107637983,32.847099,-96.851799,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-14 02:35PM CST,Liberal Mid-America Regional Airport,Liberal,1:47,371.50792107637983,37.04420089999999,-100.9599991,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-14 04:59PM CST,Garden City Regional Airport,Garden City,0:49,62.281217026248115,37.9275016785,-100.72399902299999,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-14 07:43PM CST,Topeka Regional Airport - Forbes Field,Topeka,1:06,283.410584700694,38.9509010315,-95.6635971069,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-16 08:53PM CST,Mc Cook Ben Nelson Regional Airport,Mc Cook,1:23,276.9494248009639,40.20629883,-100.5920029,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-16 11:16PM CST,Elkhart Morton County Airport,Elkhart,0:55,231.83456701422298,37.000702,-101.879997,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-17 03:19AM CST,Colonel James Jabara Airport,Wichita,1:07,261.50409517017124,37.74760056,-97.22109985,"AIRMD LLCWICHITA, KS, US"
N771PA,2020-12-17 04:27AM CST,Salina Municipal Airport,Salina,0:26,75.68789233622374,38.79100036621094,-97.6521987915039,"AIRMD LLCWICHITA, KS, US"
